customerID,gender,Partner,Dependents,tenure,Contract,MonthlyCharges,Churn
1728-CXQBE,Male,Yes,No,64,Month-to-month,94.25,No
1930-BZLHI,Male,No,No,21,One year,20.35,No
0281-CNTZX,Male,Yes,No,63,Two year,19.95,No
1982-FEBTD,Female,Yes,Yes,23,Two year,25.6,No
8329-UTMVM,Male,No,No,27,One year,104.65,No
3472-OAOOR,Male,Yes,Yes,19,Month-to-month,34.95,No
2408-TZMJL,Male,Yes,No,59,One year,110.15,Yes
0621-HJWXJ,Female,Yes,No,63,Month-to-month,81.55,No
7074-STDCN,Male,No,No,39,Month-to-month,40.6,No
2067-QYTCF,Female,Yes,No,64,Month-to-month,111.15,No
1450-GALXR,Female,No,No,10,Month-to-month,98.5,Yes
6725-TPKJO,Male,No,No,44,Two year,20.05,No
7746-QYVCO,Male,Yes,Yes,16,One year,55.85,No
9250-WYPLL,Female,No,No,5,Month-to-month,75.55,Yes
2314-TNDJQ,Female,Yes,Yes,72,Two year,55.65,No
8069-YQQAJ,Male,No,No,14,Month-to-month,31.1,No
2860-RANUS,Female,No,No,20,Month-to-month,85.8,Yes
2162-FRZAA,Male,Yes,Yes,63,Two year,39.35,No
1905-OEILC,Female,No,No,1,Month-to-month,19.5,No
1043-YCUTE,Male,Yes,No,56,Two year,25.15,Yes
2908-ZTPNF,Female,No,No,36,Month-to-month,34.85,No
4012-ZTHBR,Female,Yes,Yes,21,Month-to-month,44.95,No
9782-LGXMC,Female,Yes,Yes,49,Month-to-month,61.75,No
6854-EXGSF,Female,No,No,8,Month-to-month,65.5,No
1915-IOFGU,Female,No,No,1,Month-to-month,70.5,Yes
6953-PBDIN,Male,Yes,No,70,Two year,72.95,No
5233-AOZUF,Female,Yes,No,29,Month-to-month,74.95,No
6686-YPGHK,Male,No,No,47,Month-to-month,85.5,Yes
1304-NECVQ,Female,No,No,2,Month-to-month,78.55,Yes
8975-SKGRX,Male,Yes,No,71,Two year,116.1,No
2758-RNWXS,Male,No,No,35,One year,89.2,No
3400-ESFUW,Male,Yes,Yes,55,Two year,57.55,Yes
6891-JPYFF,Female,Yes,Yes,48,Month-to-month,105.25,No
8015-IHCGW,Female,Yes,Yes,72,Two year,115.5,No
3577-AMVUX,Male,No,No,1,Month-to-month,55.05,No
8080-POTJR,Female,No,No,30,One year,79.3,No
2195-ZRVAX,Female,Yes,No,47,Month-to-month,85.3,Yes
3733-ZEECP,Male,Yes,Yes,22,Month-to-month,51.1,No
9779-DPNEJ,Female,Yes,Yes,22,Month-to-month,80.15,No
2208-UGTGR,Male,No,No,56,Month-to-month,98.6,No
5519-YLDGW,Female,Yes,No,21,Month-to-month,103.9,Yes
1513-XNPPH,Female,No,No,12,Month-to-month,89.4,Yes
2642-MAWLJ,Female,Yes,Yes,36,Two year,20.25,No
0023-XUOPT,Female,Yes,No,13,Month-to-month,94.1,Yes
8144-DGHXP,Female,No,No,54,Two year,80.6,No
5493-SDRDQ,Male,No,No,2,Month-to-month,55.1,Yes
2550-QHZGP,Male,No,No,7,One year,19.5,No
6772-KSATR,Male,No,No,1,Month-to-month,81.7,Yes
7783-YKGDV,Female,No,No,12,Month-to-month,99.7,Yes
2181-UAESM,Male,No,No,2,Month-to-month,53.45,No
0608-JDVEC,Male,Yes,No,50,Two year,19.8,No
2055-PDADH,Female,No,No,3,Month-to-month,70.4,Yes
9851-QXEEQ,Male,No,No,41,Month-to-month,104.7,Yes
0925-VYDLG,Female,No,No,3,Month-to-month,75.25,Yes
7190-XHTWJ,Female,No,No,38,One year,19.3,No
2907-ILJBN,Female,Yes,Yes,11,One year,20.6,No
0396-UKGAI,Male,No,Yes,23,Month-to-month,55.3,No
8382-SHQEH,Female,Yes,No,8,Month-to-month,84.9,Yes
5002-GCQFH,Male,Yes,No,49,Month-to-month,93.85,No
9290-SHCMB,Female,No,No,13,Month-to-month,96.85,No
1371-DWPAZ,Female,Yes,Yes,0,Two year,56.05,No
9741-YLNTD,Male,No,No,6,Month-to-month,87.95,No
9239-ZBZZV,Female,No,No,6,Month-to-month,47.95,Yes
5825-XJOCM,Male,No,Yes,48,One year,64.4,No
9576-ANLXO,Female,No,No,3,Month-to-month,69.55,Yes
3812-LRZIR,Female,Yes,Yes,27,Two year,24.5,No
3190-FZATL,Male,No,Yes,14,Month-to-month,19.95,No
3721-CNEYS,Female,No,No,2,Month-to-month,70.95,Yes
7753-USQYQ,Male,No,No,55,One year,64.2,No
9489-DEDVP,Female,Yes,Yes,70,Two year,69.2,No
3589-PPVKW,Male,No,No,9,Month-to-month,44.4,No
7957-RYHQD,Female,No,No,40,Month-to-month,79.2,Yes
1073-XXCZD,Male,Yes,No,55,Two year,25.7,No
4163-HFTUK,Male,No,No,51,One year,19.1,No
7501-IWUNG,Female,Yes,Yes,61,Two year,73.8,No
7879-CGSFV,Male,No,No,55,One year,100.9,No
4554-YGZIH,Male,Yes,No,49,Month-to-month,90.05,Yes
6198-PNNSZ,Female,Yes,No,56,One year,109.8,No
3627-FCRDW,Female,No,No,9,Month-to-month,71,Yes
9881-VCZEP,Female,Yes,No,25,Month-to-month,54.1,No
5495-GPSRW,Male,No,No,20,Two year,19.7,No
1197-BVMVG,Female,No,No,4,Month-to-month,74.45,No
5442-PPTJY,Male,Yes,Yes,12,Two year,19.7,No
2115-BFTIW,Male,No,No,25,Month-to-month,70.95,Yes
7683-CBDKJ,Male,Yes,Yes,14,Month-to-month,65.45,Yes
4973-MGTON,Female,Yes,No,71,Two year,84.4,No
1550-EENBN,Female,No,No,31,Month-to-month,104.35,No
9373-WSLOY,Male,Yes,No,33,Month-to-month,50,No
6582-PLFUU,Male,Yes,Yes,51,Two year,19.55,No
2346-CZYIL,Male,No,No,27,Two year,20.35,No
9835-ZIITK,Male,Yes,No,66,One year,110.85,Yes
9651-GTSAQ,Female,Yes,No,53,One year,106.1,Yes
6502-KUGLL,Female,Yes,Yes,14,Month-to-month,59.45,No
7206-PQBBZ,Male,Yes,No,11,Month-to-month,70.2,No
9279-CJEOJ,Female,No,No,21,Month-to-month,95.4,No
3884-UEBXB,Female,Yes,Yes,67,Two year,36.15,No
7129-AZJDE,Male,Yes,Yes,34,One year,78.95,No
5061-PBXFW,Female,Yes,Yes,32,Month-to-month,61.4,No
5753-QQWPW,Female,No,No,28,One year,59.9,No
3144-KMTWZ,Male,Yes,No,71,Month-to-month,93.25,No
5981-ITEMU,Male,Yes,No,40,Month-to-month,97.1,Yes
5457-COLHT,Male,Yes,Yes,69,Two year,80.65,No
7799-LGRDP,Female,No,No,43,Two year,25.7,No
9725-SCPZG,Male,No,Yes,1,Month-to-month,90.85,Yes
1871-MOWRM,Male,Yes,No,12,Month-to-month,80.85,Yes
5419-CONWX,Female,No,No,4,Month-to-month,99.8,Yes
3551-HUAZH,Male,No,No,1,Month-to-month,74.4,Yes
8749-CLJXC,Male,No,No,1,Month-to-month,20.05,No
5597-GLBUC,Female,No,No,1,Month-to-month,85.45,Yes
9052-DHNKM,Male,No,No,26,One year,61.55,No
2905-KFQUV,Female,Yes,No,2,Month-to-month,70.4,No
9398-MMQTO,Male,No,No,3,Month-to-month,74.45,No
0329-GTIAJ,Female,No,No,3,Month-to-month,97.9,Yes
9027-YFHQJ,Male,No,No,7,Month-to-month,25.05,No
6867-ACCZI,Female,Yes,Yes,24,Two year,52.5,No
8097-VBQTZ,Male,No,No,54,Month-to-month,69.9,No
0484-FFVBJ,Male,No,No,32,One year,64.85,No
7216-EWTRS,Female,Yes,No,1,Month-to-month,100.8,Yes
3259-QMXUN,Male,Yes,No,58,Two year,86.1,No
2101-RANCD,Female,No,No,55,Month-to-month,73.1,No
2012-NWRPA,Female,Yes,No,11,Month-to-month,99.55,Yes
0993-OSGPT,Female,Yes,No,68,One year,60.65,No
5663-QBGIS,Male,Yes,No,72,Two year,98.35,No
9574-BOSMD,Male,Yes,Yes,68,Two year,25.4,No
2684-EIWEO,Female,No,No,30,Month-to-month,91.7,Yes
1142-WACZW,Male,No,No,2,Month-to-month,29.85,Yes
7549-MYGPK,Female,Yes,Yes,63,Month-to-month,100.55,Yes
8571-ZCMCX,Female,Yes,Yes,47,Two year,60,No
3866-MDTUB,Female,No,No,2,Month-to-month,70.75,Yes
3470-BTGQO,Male,No,Yes,21,Month-to-month,45.65,No
7353-YOWFP,Female,No,No,7,One year,20.25,No
3717-OEAUQ,Male,No,No,2,Month-to-month,70.7,No
0080-EMYVY,Female,No,No,14,One year,51.45,No
3199-NPKCN,Female,Yes,No,67,One year,111.25,No
3070-DVEYC,Male,No,No,7,Month-to-month,73.75,Yes
8148-WOCMK,Male,Yes,Yes,8,Two year,19.6,No
6680-NENYN,Female,No,No,43,Two year,104.6,Yes
7577-SWIFR,Male,No,No,1,Month-to-month,89.25,No
3301-LSLWQ,Female,No,No,29,Month-to-month,66.1,No
9618-LFJRU,Female,No,No,4,Month-to-month,20.45,No
3889-VWBID,Male,Yes,Yes,68,Two year,82.85,No
8128-YVJRG,Female,No,No,7,Month-to-month,79.65,Yes
1927-QEWMY,Female,Yes,No,72,Two year,20.5,No
7480-SPLEF,Male,Yes,Yes,69,Two year,26,No
1468-DEFNC,Male,Yes,Yes,64,Two year,24.4,No
0584-BJQGZ,Female,No,No,25,Month-to-month,78.35,No
7143-BQIBA,Male,No,No,10,Month-to-month,62.25,No
9095-HFAFX,Female,No,No,5,Month-to-month,81,Yes
0582-AVCLN,Female,No,No,38,Two year,20.3,No
8819-IMISP,Male,No,No,31,Month-to-month,80.45,No
2665-NPTGL,Female,Yes,No,26,Month-to-month,98.1,No
0623-IIHUG,Female,No,No,21,Month-to-month,41.9,Yes
3384-CTMSF,Male,Yes,No,47,Month-to-month,104.1,No
5495-GPSRW,Male,No,No,20,Two year,19.7,No
8455-HIRAQ,Female,No,No,8,Month-to-month,44.45,No
1131-QQZEB,Male,Yes,No,71,Two year,23.95,No
4123-FCVCB,Female,No,No,12,One year,75.85,No
0742-LAFQK,Male,Yes,No,72,Two year,99.15,No
8838-GPHZP,Female,No,No,63,Two year,20.6,No
9091-WTUUY,Male,Yes,Yes,64,Two year,69.25,No
6633-SYEUS,Female,No,No,23,Month-to-month,83.2,No
1322-AGOQM,Male,No,No,46,Month-to-month,30.3,Yes
1813-JYWTO,Female,Yes,No,72,Two year,80.45,No
8065-QBYTO,Female,No,No,71,One year,99.65,No
8063-RJYNF,Male,No,No,16,Month-to-month,94.25,Yes
1409-PHXTF,Male,Yes,No,54,Two year,110.45,No
7079-QRCBC,Female,No,No,24,Month-to-month,98.75,Yes
8883-ANODQ,Female,Yes,Yes,68,Two year,84.4,No
4652-NNHNY,Male,Yes,No,16,Month-to-month,73.85,Yes
8241-JUIQO,Female,No,No,61,One year,19.45,No
3992-YWPKO,Female,No,No,6,Month-to-month,109.9,Yes
9508-ILZDG,Female,No,No,34,Month-to-month,96.35,No
9117-SHLZX,Male,No,No,1,Month-to-month,45.7,Yes
9350-ZXYJC,Female,No,No,4,Two year,25.3,No
2777-PHDEI,Female,No,No,1,Month-to-month,78.05,Yes
6490-FGZAT,Male,No,No,6,Month-to-month,20.65,No
2880-FPNAE,Male,Yes,No,2,Month-to-month,74.2,No
8266-VBFQL,Male,No,No,4,Month-to-month,90.4,No
3863-QSTYI,Male,No,No,59,Month-to-month,64.65,No
0602-DDUML,Female,No,No,57,Two year,69.75,No
5480-TBGPH,Female,Yes,No,24,Month-to-month,99.3,Yes
9821-POOTN,Male,Yes,No,35,Month-to-month,75.2,Yes
3392-EHMNK,Female,Yes,Yes,67,Two year,94.1,No
3323-CPBWR,Male,No,No,23,Month-to-month,96.9,No
7797-EJMDP,Female,No,No,8,Month-to-month,66.05,No
4293-ETKAP,Female,Yes,Yes,65,Two year,79.4,No
5949-XIKAE,Female,Yes,Yes,8,Month-to-month,83.55,Yes
1784-BXEFA,Female,No,No,10,Month-to-month,20.55,No
1401-FTHFQ,Male,Yes,Yes,23,One year,20,No
2996-XAUVF,Male,No,No,70,Two year,40.05,No
3569-JFODW,Female,Yes,Yes,72,Two year,90.95,No
7833-PKIHD,Male,Yes,Yes,51,One year,76.4,No
4732-RRJZC,Male,Yes,Yes,7,Month-to-month,20.25,No
4522-XRWWI,Male,Yes,No,42,One year,80.45,No
1661-CZBAU,Male,No,No,48,One year,70.95,No
4083-BFNYK,Female,Yes,No,38,One year,95,No
1399-OUPJN,Female,Yes,Yes,57,Two year,19.75,No
0587-DMGBH,Female,No,No,8,Month-to-month,49.85,Yes
2153-MREFK,Female,Yes,No,37,One year,99.2,Yes
5570-PTWEH,Female,Yes,No,3,Month-to-month,75.15,Yes
0422-OHQHQ,Female,Yes,Yes,15,One year,20.55,No
5438-QMDDL,Female,Yes,No,19,Month-to-month,59.8,No
0723-DRCLG,Female,Yes,No,1,Month-to-month,74.45,Yes
1699-UOTXU,Male,No,No,60,Two year,61.4,No
0902-XKXPN,Male,Yes,Yes,69,Two year,20.2,No
9800-ONTFE,Female,Yes,Yes,22,Month-to-month,75.8,No
5740-YHGTW,Male,Yes,Yes,70,Month-to-month,97.55,No
0743-HNPFG,Female,Yes,Yes,51,One year,69.75,No
3824-RHKVR,Female,No,No,17,Month-to-month,19.7,No
8148-NLEGT,Female,Yes,Yes,42,Two year,22.95,No
3520-FJGCV,Male,Yes,Yes,72,Two year,112.6,No
5351-QESIO,Male,No,Yes,1,Month-to-month,24.2,No
3249-ZPQRG,Male,No,No,4,Month-to-month,78.45,Yes
4686-GEFRM,Male,Yes,No,70,Two year,98.7,No
6376-GAHQE,Male,No,No,4,Month-to-month,77.85,Yes
1150-WFARN,Female,Yes,Yes,67,Two year,108.75,Yes
9531-NSBMR,Female,No,No,36,One year,19.25,No
2321-OMBXY,Female,Yes,Yes,38,One year,80.3,Yes
9318-NKNFC,Male,No,No,1,Month-to-month,18.85,Yes
2325-NBPZG,Female,No,No,3,Month-to-month,74.55,No
5980-BDHPY,Male,Yes,No,72,Two year,87.1,No
3707-GNWHM,Male,No,No,1,Month-to-month,74.25,Yes
1925-LFCZZ,Male,No,No,55,One year,50.05,No
6766-HFKLA,Female,Yes,No,56,Two year,103.2,No
0096-FCPUF,Male,No,No,30,Month-to-month,64.5,No
2931-XIQBR,Female,Yes,Yes,50,One year,103.05,No
9822-BIIGN,Male,Yes,Yes,53,Month-to-month,71.85,No
1980-KXVPM,Female,No,No,3,Month-to-month,75.05,Yes
1550-LOAHA,Female,Yes,No,32,Month-to-month,84.15,Yes
3580-HYCSP,Male,Yes,Yes,72,Two year,110.3,No
7730-CLDSV,Female,Yes,Yes,72,Two year,98.65,No
3223-WZWJM,Male,No,No,26,Month-to-month,83.95,Yes
3164-AALRN,Male,No,No,5,One year,70,Yes
3688-FTHLT,Female,No,No,16,Month-to-month,63.05,No
6386-SZZKH,Female,Yes,Yes,49,Two year,107.95,Yes
7096-ZNBZI,Female,Yes,No,72,Two year,26.45,No
6969-MVBAI,Female,No,No,9,Month-to-month,90.1,No
8182-BJDSI,Female,No,No,28,Month-to-month,89.95,Yes
7359-SSBJK,Female,No,No,64,Two year,70.2,Yes
8393-JMVMB,Male,No,No,1,Month-to-month,19.45,No
2585-KTFRE,Male,No,Yes,1,Month-to-month,70.45,No
0687-ZVTHB,Male,Yes,Yes,65,One year,72.45,Yes
4091-TVOCN,Male,No,Yes,48,One year,78.75,No
5712-VBOXD,Female,No,No,4,Month-to-month,20.15,No
3292-PBZEJ,Male,No,No,11,Month-to-month,111.4,No
3951-NJCVI,Female,Yes,No,42,Month-to-month,95.05,No
0603-OLQDC,Male,No,Yes,12,Month-to-month,69.85,No
8802-UNOJF,Male,No,No,12,Month-to-month,83.8,Yes
1154-HYWWO,Male,No,No,38,One year,70.6,No
4302-ZYFEL,Male,Yes,Yes,69,One year,20.55,No
6344-SFJVH,Female,No,No,20,Month-to-month,24.9,No
9530-EHPOH,Male,No,No,11,Month-to-month,53.75,Yes
1670-SVOWZ,Female,Yes,Yes,14,Month-to-month,89.65,Yes
6439-PKTRR,Female,Yes,Yes,70,Two year,80.7,No
4742-TXUEX,Female,Yes,Yes,47,Two year,19.3,No
1173-XZPYF,Female,No,No,11,Month-to-month,89.2,No
6185-TASNN,Male,No,No,1,Month-to-month,46.3,No
4062-HBMOS,Male,No,No,52,Month-to-month,103.05,No
9114-AAFQH,Female,Yes,No,48,One year,65.65,No
7633-MVPUY,Male,Yes,No,57,Two year,59.75,No
3870-MQAMG,Female,Yes,No,54,One year,110.35,Yes
4576-CSAJH,Male,No,No,22,One year,55.15,Yes
3583-KRKMD,Male,No,No,18,Month-to-month,75.9,No
4656-CAURT,Male,No,No,69,Two year,23.95,No
0328-GRPMV,Female,No,No,1,Month-to-month,70.1,Yes
0093-EXYQL,Female,No,No,40,Month-to-month,91.55,No
2150-WLKUW,Female,Yes,No,40,One year,63.9,No
3450-WXOAT,Male,No,No,46,Month-to-month,45.2,No
2357-COQEK,Female,No,No,28,Month-to-month,103.3,Yes
5275-PMFUT,Male,Yes,Yes,72,Two year,64.8,No
6231-WFGFH,Male,Yes,Yes,4,Month-to-month,20.5,No
8083-YTZES,Male,No,No,4,Month-to-month,74.35,Yes
0750-EBAIU,Male,No,No,52,One year,91.25,No
6598-RFFVI,Male,No,No,2,One year,19.3,Yes
7665-NKLAV,Female,Yes,Yes,36,Two year,40.65,No
5276-KQWHG,Female,No,No,2,Month-to-month,69.6,Yes
4521-WFJAI,Male,No,No,56,Two year,25.95,No
4873-ILOLJ,Male,No,No,24,Month-to-month,90.35,Yes
9436-ZBZCT,Male,No,No,14,Month-to-month,89.95,Yes
7658-UYUQS,Male,Yes,No,21,Month-to-month,86.55,No
5649-ANRML,Male,No,No,2,Month-to-month,95.1,Yes
1850-AKQEP,Male,No,Yes,8,Month-to-month,20.35,No
2040-LDIWQ,Male,Yes,Yes,65,Two year,84.2,No
7925-PNRGI,Female,Yes,Yes,45,Month-to-month,81.3,No
9503-XJUME,Male,No,Yes,52,One year,19.65,No
4844-JJWUY,Female,No,No,1,Month-to-month,86,Yes
4940-KHCWD,Female,Yes,No,60,Two year,37.7,No
5392-AKEMH,Female,No,No,12,Month-to-month,45.05,No
8728-SKJLR,Male,No,No,41,Month-to-month,74.25,No
5835-BEQEU,Male,No,No,3,Month-to-month,76.95,Yes
3173-WSSUE,Female,Yes,Yes,71,Two year,19.7,No
2924-KHUVI,Male,Yes,No,56,One year,100.55,No
5016-ETTFF,Male,No,No,10,Month-to-month,29.5,Yes
6797-UCJHZ,Female,Yes,No,66,One year,104.6,No
2782-LFZVW,Female,No,No,11,Month-to-month,58.95,No
8167-GJLRN,Male,No,No,3,Month-to-month,30.4,No
2676-OXPPQ,Male,No,No,6,Month-to-month,55.7,No
7740-KKCXF,Male,Yes,No,51,Month-to-month,30.05,No
0123-CRBRT,Female,Yes,Yes,61,Two year,88.1,No
2387-KDZQY,Male,No,No,17,One year,20.1,No
9917-KWRBE,Female,Yes,Yes,41,One year,78.35,No
1568-LJSZU,Male,Yes,Yes,68,Two year,92.2,No
5828-DWPIL,Male,Yes,No,62,Month-to-month,89.1,No
5339-TJFEK,Male,Yes,Yes,62,Month-to-month,105.5,No
4201-JMNGR,Female,No,No,1,Month-to-month,55.8,Yes
6603-QWSPR,Female,No,No,46,Two year,104.4,No
6821-BUXUX,Female,No,No,13,Month-to-month,96.65,Yes
1766-GKNMI,Male,No,No,29,Month-to-month,84.9,No
5712-VBOXD,Female,No,No,4,Month-to-month,20.15,No
4236-XPXAV,Female,Yes,Yes,5,Month-to-month,99.15,Yes
0048-LUMLS,Male,Yes,Yes,37,One year,91.2,No
4455-BFSPD,Female,Yes,No,61,One year,101.15,No
5337-IIWKZ,Male,Yes,Yes,34,Month-to-month,44.85,No
7394-FKDNK,Female,Yes,No,9,Month-to-month,89.45,Yes
0148-DCDOS,Male,No,No,25,Month-to-month,94.7,Yes
9152-AMKAK,Male,No,No,6,Two year,80.25,No
1363-TXLSL,Male,Yes,No,1,Month-to-month,70.3,Yes
8792-AOROI,Female,Yes,No,8,Two year,65.5,No
8107-RZLNV,Male,Yes,No,72,Two year,106.3,No
7037-MTYVW,Male,Yes,Yes,38,Two year,85.4,No
4501-UYKBC,Female,No,No,46,One year,69.1,No
8565-WUXZU,Male,Yes,No,72,Two year,84.8,No
9987-LUTYD,Female,No,No,13,One year,55.15,No
7446-SFAOA,Female,Yes,No,37,One year,19.85,No
2056-EVGZL,Male,Yes,Yes,68,One year,105.75,No
9127-FHJBZ,Male,Yes,Yes,72,Two year,114,No
9046-JBFWA,Male,No,Yes,27,Month-to-month,19.15,No
7817-OMJNA,Male,No,No,14,One year,20.4,No
3682-YEUWS,Male,Yes,Yes,10,Month-to-month,24.4,No
3803-KMQFW,Female,Yes,Yes,1,Month-to-month,20.55,Yes
6813-GZQCG,Female,Yes,Yes,45,Two year,24.65,No
1761-AEZZR,Male,No,No,1,Month-to-month,79.55,Yes
2061-VVFST,Female,Yes,No,37,Month-to-month,19.5,No
2969-QWUBZ,Female,No,No,2,Month-to-month,51.4,No
5032-MIYKT,Female,No,No,1,Month-to-month,70.7,No
9227-YBAXE,Female,Yes,Yes,65,Two year,82.5,No
3799-ISUZQ,Male,Yes,Yes,7,Month-to-month,69.95,Yes
1285-OKIPP,Male,No,No,1,Month-to-month,79.9,Yes
2790-XUYMV,Male,No,Yes,71,One year,85.45,No
9274-CNFMO,Male,Yes,No,4,Month-to-month,74.95,Yes
7779-ORAEL,Male,Yes,No,45,Two year,75.15,No
7781-HVGMK,Female,Yes,Yes,72,Two year,65.2,No
7319-ZNRTR,Male,Yes,Yes,25,One year,19.6,No
5583-SXDAG,Male,Yes,No,1,Month-to-month,70,Yes
2568-OIADY,Female,Yes,No,37,Month-to-month,99.5,Yes
2451-YMUXS,Male,No,No,67,Two year,64.55,No
7956-XQWGU,Male,No,No,27,Month-to-month,19.4,No
2575-GFSOE,Female,Yes,Yes,7,Month-to-month,69,Yes
0572-ZJKLT,Female,Yes,Yes,46,Two year,99.65,No
0756-MPZRL,Male,No,No,46,One year,33.7,No
4109-CYRBD,Male,Yes,No,29,Month-to-month,51.6,No
1170-SASML,Female,Yes,No,69,Month-to-month,85.4,No
9866-QEVEE,Male,No,No,19,Month-to-month,86,Yes
6173-GOLSU,Male,Yes,No,67,Month-to-month,94.65,No
6497-TILVL,Female,Yes,Yes,7,Month-to-month,50.7,No
4079-WWQQQ,Male,No,No,72,Two year,65.55,No
5924-SNGKP,Female,No,Yes,41,One year,20.25,No
3007-FDPEA,Female,No,No,2,Month-to-month,20.7,No
5003-XZWWO,Male,Yes,No,71,Two year,84.2,No
1642-HMARX,Female,Yes,No,68,Two year,91.7,No
2525-GVKQU,Female,No,No,60,Two year,20.6,No
4632-PAOYU,Male,Yes,Yes,22,One year,19.95,No
2073-QBVBI,Female,Yes,No,41,One year,35.45,No
7382-DFJTU,Male,No,No,18,Month-to-month,55.2,No
7492-TAFJD,Male,Yes,Yes,7,Two year,38.55,No
4285-GYRQC,Female,Yes,No,7,Month-to-month,86.25,Yes
0655-YDGFJ,Male,No,No,29,Month-to-month,48.95,No
0804-YGEQV,Female,Yes,Yes,43,One year,24.45,No
5447-WZAFP,Female,No,No,53,One year,100.3,No
3585-ISXZP,Female,No,No,8,Month-to-month,95.65,Yes
0231-LXVAP,Male,No,No,1,Month-to-month,75.9,Yes
0786-IVLAW,Female,No,No,66,One year,108.1,No
8433-WXGNA,Male,No,No,2,Month-to-month,75.7,Yes
2868-LLSKM,Female,Yes,Yes,68,One year,83.65,No
4378-BZYFP,Male,No,No,17,One year,20.5,No
0887-HJGAR,Male,No,No,1,Month-to-month,45.7,Yes
6308-CQRBU,Female,Yes,No,71,Two year,109.25,No
6583-SZVGP,Male,No,No,48,Two year,108.1,No
7668-XCFYV,Female,Yes,No,17,Month-to-month,92.55,No
7168-HDQHG,Female,Yes,Yes,36,Month-to-month,19.2,No
9112-WSNPU,Female,No,No,35,Month-to-month,70.55,No
5599-HVLTW,Female,No,No,14,Month-to-month,80.35,No
6778-EICRF,Male,Yes,Yes,24,One year,74.8,No
6797-LNAQX,Male,Yes,Yes,70,Two year,98.3,Yes
2660-EMUBI,Male,No,No,10,Month-to-month,95.35,Yes
8780-RSYYU,Female,No,No,25,Month-to-month,19.2,No
0980-FEXWF,Male,Yes,Yes,26,One year,50.35,No
0617-AQNWT,Female,Yes,No,64,Two year,47.85,Yes
3649-JPUGY,Male,No,No,72,Two year,88.6,No
2144-BFDSO,Female,Yes,No,50,Month-to-month,108.75,No
0613-WUXUM,Female,Yes,Yes,70,Two year,19.2,No
9281-CEDRU,Female,Yes,No,68,Two year,64.1,No
1666-JXLKU,Female,No,No,37,Month-to-month,100.05,No
1585-MQSSU,Male,No,No,17,Month-to-month,51.5,Yes
0129-KPTWJ,Male,Yes,No,72,Month-to-month,94.65,No
2608-BHKFN,Female,No,No,4,Month-to-month,70.05,Yes
9419-IPPBE,Female,Yes,Yes,51,One year,90.15,No
9564-KCLHR,Male,No,No,1,Month-to-month,51.25,Yes
6175-IRFIT,Male,No,No,5,Month-to-month,78.75,No
1187-WILMM,Male,Yes,Yes,63,Two year,89.4,No
1680-VDCWW,Male,Yes,No,12,One year,19.8,No
8212-DJRCH,Male,Yes,Yes,5,Month-to-month,90.35,No
9061-TIHDA,Male,Yes,No,13,Month-to-month,95.25,Yes
6368-TZZDT,Male,Yes,Yes,4,Two year,19.5,No
2801-NISEI,Male,No,No,24,Month-to-month,54.95,No
0975-VOOVL,Female,No,No,3,Month-to-month,29.2,No
6828-HMKWP,Male,Yes,Yes,12,Two year,21.05,No
4092-OFQZS,Male,Yes,No,20,One year,20.65,No
7776-QGYJC,Female,Yes,Yes,39,Month-to-month,81.5,No
6804-GDMOI,Female,No,No,61,Two year,106.6,Yes
3069-SSVSN,Female,No,No,1,One year,25.85,No
1763-WQFUK,Male,No,No,3,Month-to-month,50.5,No
0895-DQHEW,Male,Yes,No,54,Month-to-month,104.3,Yes
5686-CMAWK,Male,No,No,17,One year,86.75,No
2858-MOFSQ,Female,No,Yes,17,One year,55.85,Yes
6283-GITPX,Male,No,Yes,71,Two year,76.9,No
4939-KYYPY,Male,No,No,27,Month-to-month,59.45,No
0440-MOGPM,Female,No,No,41,One year,80.55,No
6576-FBXOJ,Male,Yes,No,17,One year,54.6,No
2523-EWWZL,Female,Yes,No,27,Month-to-month,76.1,No
3640-JQGJG,Male,Yes,Yes,13,Month-to-month,44.8,No
7799-DSEWS,Male,No,No,18,Month-to-month,68.35,No
2043-WVTQJ,Male,Yes,No,1,Month-to-month,55.7,No
8267-ZNYVZ,Female,Yes,No,33,One year,103.75,Yes
5076-YVXCM,Male,No,No,51,Month-to-month,83.4,No
1410-RSCMR,Male,Yes,Yes,7,Month-to-month,71.35,No
5999-LCXAO,Female,No,No,1,Month-to-month,29.9,No
5125-CNDSP,Male,No,Yes,63,One year,40.6,No
9600-NAXZN,Male,No,No,43,Month-to-month,101.4,Yes
9885-AIBVB,Male,Yes,No,29,Month-to-month,85.8,No
6077-BDPXA,Female,No,No,3,Month-to-month,70.15,No
9867-XOBQA,Female,No,Yes,21,Two year,53.15,No
3963-RYFNS,Female,No,No,72,Two year,116.45,No
8049-WJCLQ,Male,Yes,Yes,10,Month-to-month,60.2,No
1678-FYZOW,Female,No,No,3,Month-to-month,79.4,Yes
3034-ZBEQN,Female,Yes,No,48,One year,34.7,Yes
9742-XOKTS,Male,Yes,Yes,67,One year,89.55,No
6463-MVYRY,Female,No,No,57,Two year,69.85,No
0295-PPHDO,Male,No,No,1,Month-to-month,95.45,Yes
4911-BANWH,Female,No,Yes,31,Month-to-month,86.55,Yes
6288-LBEAR,Female,No,No,23,Month-to-month,79.1,No
0742-MOABM,Male,Yes,No,4,Month-to-month,50.05,Yes
